ds,t,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,seasonal_lower,seasonal_upper,yearly,yearly_lower,yearly_upper,seasonal,yhat
2015-12-04,0.21391304347826087,2.0812588069082683,1.1526311194062278,2.5474596769706843,2.0812588069082683,2.0812588069082683,-0.2302408779675387,-0.2302408779675387,-0.2302408779675387,-0.2302408779675387,-0.2302408779675387,-0.2302408779675387,1.8510179289407296
2015-12-07,0.21913043478260869,2.0811936721988875,1.1038539351797594,2.507621537964392,2.0811936721988875,2.0811936721988875,-0.22671033637039636,-0.22671033637039636,-0.22671033637039636,-0.22671033637039636,-0.22671033637039636,-0.22671033637039636,1.8544833358284911
2015-12-08,0.22086956521739132,2.081171960629094,1.1900304371497674,2.554637953942973,2.081171960629094,2.081171960629094,-0.22697953834224427,-0.22697953834224427,-0.22697953834224427,-0.22697953834224427,-0.22697953834224427,-0.22697953834224427,1.8541924222868498
2015-12-09,0.22260869565217392,2.0811502490593004,1.1213580030645132,2.5839872382650766,2.0811502490593004,2.0811502490593004,-0.22795548727016907,-0.22795548727016907,-0.22795548727016907,-0.22795548727016907,-0.22795548727016907,-0.22795548727016907,1.8531947617891313
2015-12-10,0.22434782608695653,2.0811285374895068,1.1070869334438704,2.503261385343575,2.0811285374895068,2.0811285374895068,-0.22956656054521432,-0.22956656054521432,-0.22956656054521432,-0.22956656054521432,-0.22956656054521432,-0.22956656054521432,1.8515619769442924
2015-12-11,0.22608695652173913,2.081106825919713,1.1612366457959675,2.5720038955520206,2.081106825919713,2.081106825919713,-0.23170280581991717,-0.23170280581991717,-0.23170280581991717,-0.23170280581991717,-0.23170280581991717,-0.23170280581991717,1.849404020099796
2015-12-12,0.22782608695652173,2.081085114385256,1.1389797292295132,2.5727559203187607,2.081085114385256,2.081085114385256,-0.23421972386850884,-0.23421972386850884,-0.23421972386850884,-0.23421972386850884,-0.23421972386850884,-0.23421972386850884,1.846865390516747
2015-12-14,0.23130434782608697,2.0810416913163414,1.1649102869396866,2.565998280317786,2.0810416913163414,2.0810416913163414,-0.23967543601496907,-0.23967543601496907,-0.23967543601496907,-0.23967543601496907,-0.23967543601496907,-0.23967543601496907,1.8413662553013723
2015-12-15,0.23304347826086957,2.081019979781884,1.0658516961931703,2.563239727826449,2.081019979781884,2.081019979781884,-0.2422017072594687,-0.2422017072594687,-0.24220170725946874,-0.24220170725946874,-0.24220170725946874,-0.24220170725946874,1.8388182725224154
2015-12-16,0.23478260869565218,2.080998268247427,1.1129332355756187,2.5277955030765487,2.080998268247427,2.080998268247427,-0.24429773564420035,-0.24429773564420035,-0.24429773564420035,-0.24429773564420035,-0.24429773564420035,-0.24429773564420035,1.8367005326032266
