ds,t,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,seasonal_lower,seasonal_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,seasonal,yhat
2016-08-05,0.6349206349206349,3.1029485569899466,3.116254020613911,4.640239117244907,3.1029485569899466,3.1029485569899466,0.7318125687475903,0.7318125687475903,0.4392597431890401,0.4392597431890401,0.4392597431890401,0.29255282555855006,0.29255282555855006,0.29255282555855006,0.7318125687475902,3.8347611257375367
2016-08-08,0.6402116402116402,3.134398224247226,3.319324953280655,4.834801168194245,3.134398224247226,3.134398224247226,0.9704495714642418,0.9704495714642418,0.6831527081920188,0.6831527081920188,0.6831527081920188,0.2872968632722228,0.2872968632722228,0.2872968632722228,0.9704495714642416,4.104847795711468
2016-08-09,0.6419753086419753,3.144881446666319,3.255630465930905,4.812827408341616,3.144881446666319,3.144881446666319,0.8723965694922665,0.8723965694922665,0.589522123855215,0.589522123855215,0.589522123855215,0.2828744456370518,0.2828744456370518,0.2828744456370518,0.8723965694922667,4.017278016158586
2016-08-10,0.6437389770723104,3.1553646690854116,3.2568393636167956,4.781858249379553,3.1553646690854116,3.1553646690854116,0.8642200094056491,0.8642200094056491,0.5874350215036759,0.5874350215036759,0.5874350215036759,0.2767849879019733,0.2767849879019733,0.2767849879019733,0.8642200094056491,4.019584678491061
2016-08-11,0.6455026455026455,3.1658478915045047,3.3089217826050876,4.851680107831803,3.1658478915045047,3.1658478915045047,0.9352726798862738,0.9352726798862738,0.666353187309794,0.666353187309794,0.666353187309794,0.2689194925764796,0.2689194925764796,0.2689194925764796,0.9352726798862736,4.101120571390778
2016-08-12,0.6472663139329806,3.176331113923598,3.0874725841475437,4.627862735464213,3.176331113923598,3.176331113923598,0.6984937651975269,0.6984937651975269,0.43925974319037514,0.43925974319037514,0.43925974319037514,0.25923402200715184,0.25923402200715184,0.25923402200715184,0.6984937651975269,3.8748248791211246
2016-08-15,0.6525573192239859,3.207780781180877,3.3732066965984324,4.871864786356189,3.207780781180877,3.207780781180877,0.9029509052800022,0.9029509052800022,0.6831527081934614,0.6831527081934614,0.6831527081934614,0.21979819708654103,0.21979819708654103,0.21979819708654103,0.9029509052800024,4.11073168646088
2016-08-16,0.654320987654321,3.21826400359997,3.222816091739742,4.7548578008818465,3.21826400359997,3.21826400359997,0.793204171565169,0.793204171565169,0.5895221238620473,0.5895221238620473,0.5895221238620473,0.20368204770312184,0.20368204770312184,0.20368204770312184,0.7932041715651691,4.011468175165139
2016-08-17,0.656084656084656,3.228747226019063,3.233896700800594,4.822303700683144,3.228747226019063,3.228747226019063,0.7738963501079358,0.7738963501079358,0.5874350215107129,0.5874350215107129,0.5874350215107129,0.18646132859722284,0.18646132859722284,0.18646132859722284,0.7738963501079358,4.0026435761269985
2016-08-18,0.6578483245149912,3.239230448438156,3.288351093211111,4.787043064458473,3.239230448438156,3.239230448438156,0.834783908049093,0.834783908049093,0.6663531873141583,0.6663531873141583,0.6663531873141583,0.1684307207349347,0.1684307207349347,0.1684307207349347,0.834783908049093,4.074014356487249
2016-08-19,0.6596119929453262,3.2497136718528608,3.0502363462499895,4.635331442767898,3.2497136718528608,3.2497136718528608,0.5891755797194229,0.5891755797194229,0.4392597431919502,0.4392597431919502,0.4392597431919502,0.1499158365274726,0.1499158365274726,0.1499158365274726,0.5891755797194228,3.8388892515722834
2016-08-22,0.6649029982363316,3.2811633420969764,3.197459971962957,4.753338867255738,3.2811633420969764,3.2811633420969764,0.7781056544027725,0.7781056544027725,0.6831527081949039,0.6831527081949039,0.6831527081949039,0.0949529462078685,0.0949529462078685,0.0949529462078685,0.7781056544027725,4.059268996499749
2016-08-23,0.6666666666666666,3.291646565511681,3.2233258346895286,4.743259360025885,3.291646565511681,3.291646565511681,0.6675056669117262,0.6675056669117262,0.5895221238688794,0.5895221238688794,0.5895221238688794,0.07798354304284687,0.07798354304284687,0.07798354304284687,0.6675056669117262,3.959152232423407
2016-08-24,0.6684303350970018,3.3021297889263868,3.1961988175288263,4.695791173840799,3.3021297889263868,3.3021297889263868,0.6496603819016626,0.6496603819016626,0.5874350215062022,0.5874350215062022,0.5874350215062022,0.062225360395460526,0.062225360395460526,0.062225360395460526,0.6496603819016628,3.9517901708280494
2016-08-25,0.6701940035273368,3.312613012341092,3.282655666096491,4.754016009556907,3.3126130123410915,3.3126130123410915,0.7143035691447407,0.7143035691447407,0.6663531873128333,0.6663531873128333,0.6663531873128333,0.047950381831907314,0.047950381831907314,0.047950381831907314,0.7143035691447407,4.026916581485833
2016-08-26,0.671957671957672,3.3230962357557976,3.0192477518615166,4.578771476155011,3.3230962357557976,3.3230962357557976,0.4746437062905532,0.4746437062905532,0.43925974318758954,0.43925974318758954,0.43925974318758954,0.03538396310296375,0.03538396310296375,0.03538396310296375,0.4746437062905533,3.797739942046351
2016-08-29,0.6772486772486772,3.3545459059999123,3.3099452057365086,4.777181425103845,3.3545459059999123,3.3545459059999123,0.6924857894996242,0.6924857894996242,0.6831527081902772,0.6831527081902772,0.6831527081902772,0.009333081309347109,0.009333081309347109,0.009333081309347109,0.6924857894996242,4.047031695499537
2016-08-30,0.6790123456790124,3.365029129414618,3.1712403335141492,4.759495495586587,3.365029129414618,3.365029129414618,0.5941989902700516,0.5941989902700516,0.58952212385952,0.58952212385952,0.58952212385952,0.004676866410531695,0.004676866410531695,0.004676866410531695,0.5941989902700516,3.9592281196846697
2016-08-31,0.6807760141093474,3.3755123528293227,3.2038644198995097,4.7553476401654535,3.3755123528293227,3.3755123528293227,0.5893728271500787,0.5893728271500787,0.5874350215085781,0.5874350215085781,0.5874350215085781,0.0019378056415005718,0.0019378056415005718,0.0019378056415005718,0.5893728271500787,3.9648851799794014
2016-09-01,0.6825396825396826,3.385995576244028,3.3066801705438107,4.796971635314242,3.385995576244028,3.385995576244028,0.6673108250517495,0.6673108250517495,0.6663531873115084,0.6663531873115084,0.6663531873115084,9.576377402410711e-4,9.576377402410711e-4,9.576377402410711e-4,0.6673108250517494,4.053306401295777
2016-09-02,0.6843033509700176,3.396478799885172,3.0270705252507475,4.603621256989619,3.396478799885172,3.396478799885172,0.4407756336396377,0.4407756336396377,0.43925974319758815,0.43925974319758815,0.43925974319758815,0.0015158904420496115,0.0015158904420496115,0.0015158904420496115,0.4407756336396378,3.8372544335248095
2016-09-06,0.691358024691358,3.4384116944497487,3.2108696108667516,4.833916133993566,3.4384116944497487,3.4384116944497487,0.6024593031471859,0.6024593031471859,0.5895221238640412,0.5895221238640412,0.5895221238640412,0.012937179283144647,0.012937179283144647,0.012937179283144647,0.6024593031471859,4.040870997596935
2016-09-07,0.6931216931216931,3.448894918090893,3.294595640644069,4.7924399682893455,3.448894918090893,3.448894918090893,0.6036613108389881,0.6036613108389881,0.5874350215109537,0.5874350215109537,0.5874350215109537,0.01622628932803424,0.01622628932803424,0.01622628932803424,0.603661310838988,4.052556228929881
2016-09-08,0.6948853615520282,3.4593781417320373,3.377028813597224,4.9522511022496145,3.4593781417320373,3.4593781417320373,0.685234430586023,0.685234430586023,0.6663531873104037,0.6663531873104037,0.6663531873104037,0.018881243275619287,0.018881243275619287,0.018881243275619287,0.685234430586023,4.14461257231806
2016-09-09,0.6966490299823633,3.469861365373182,3.244115284772183,4.681175645724526,3.469861365373182,3.469861365373182,0.4597616285154122,0.4597616285154122,0.43925974319322747,0.43925974319322747,0.43925974319322747,0.020501885322184686,0.020501885322184686,0.020501885322184686,0.45976162851541214,3.929622993888594
2016-09-12,0.7019400352733686,3.501311036296614,3.39552362313712,4.885175641766422,3.501311036296614,3.501311036296614,0.6987199267344956,0.6987199267344956,0.6831527081927125,0.6831527081927125,0.6831527081927125,0.015567218541783114,0.015567218541783114,0.015567218541783114,0.6987199267344956,4.20003096303111
2016-09-13,0.7037037037037037,3.5117942599377585,3.2375129710191266,4.844495260081775,3.5117942599377585,3.5117942599377585,0.5992002110053314,0.5992002110053314,0.589522123863933,0.589522123863933,0.589522123863933,0.009678087141398345,0.009678087141398345,0.009678087141398345,0.5992002110053314,4.11099447094309
2016-09-14,0.7054673721340388,3.522277483578902,3.236715514166528,4.8677231791231925,3.522277483578902,3.522277483578902,0.5887566061579104,0.5887566061579104,0.5874350215111043,0.5874350215111043,0.5874350215111043,0.00132158464680626,0.00132158464680626,0.00132158464680626,0.5887566061579105,4.111034089736813
2016-09-15,0.7072310405643739,3.5327607072200466,3.3509932980868413,4.880117729164791,3.5327607072200466,3.5327607072200466,0.6567466782822347,0.6567466782822347,0.6663531873145477,0.6663531873145477,0.6663531873145477,-0.009606509032313136,-0.009606509032313136,-0.009606509032313136,0.6567466782822347,4.1895073855022815
2016-09-16,0.708994708994709,3.5432439308611907,3.2249916741058313,4.735535266740413,3.5432439308611907,3.5432439308611907,0.4161252594379183,0.4161252594379183,0.4392597431948029,0.4392597431948029,0.4392597431948029,-0.023134483756884504,-0.023134483756884504,-0.023134483756884504,0.4161252594379184,3.959369190299109
2016-09-19,0.7142857142857143,3.574693601783991,3.4590250133456024,5.01582968909403,3.574693601783991,3.574693601783991,0.6047220364009344,0.6047220364009344,0.6831527081937051,0.6831527081937051,0.6831527081937051,-0.0784306717927709,-0.0784306717927709,-0.0784306717927709,0.6047220364009342,4.179415638184925
2016-09-20,0.7160493827160493,3.5851768254249237,3.2725312071721433,4.815166279500563,3.5851768254249237,3.5851768254249237,0.48842910339116263,0.48842910339116263,0.5895221238615139,0.5895221238615139,0.5895221238615139,-0.10109302047035137,-0.10109302047035137,-0.10109302047035137,0.4884291033911625,4.073605928816086
2016-09-21,0.7178130511463845,3.5956600490658572,3.266829438192088,4.825284543476804,3.5956600490658572,3.5956600490658572,0.4620736226783444,0.4620736226783444,0.5874350215065934,0.5874350215065934,0.5874350215065934,-0.12536139882824904,-0.12536139882824904,-0.12536139882824904,0.4620736226783444,4.057733671744201
2016-09-22,0.7195767195767195,3.6061432727067904,3.3231545310092216,4.869714760557334,3.6061432727067904,3.6061432727067904,0.5155099229982204,0.5155099229982204,0.666353187307754,0.666353187307754,0.666353187307754,-0.15084326430953365,-0.15084326430953365,-0.15084326430953365,0.5155099229982203,4.121653195705011
2016-09-23,0.7213403880070547,3.616626496347724,3.121516989252947,4.624464201771762,3.616626496347724,3.616626496347724,0.26215727014242035,0.26215727014242035,0.43925974319044203,0.43925974319044203,0.43925974319044203,-0.17710247304802162,-0.17710247304802162,-0.17710247304802162,0.2621572701424204,3.8787837664901446
2016-09-26,0.7266313932980599,3.6480761672705233,3.299323651099063,4.860299586498346,3.6480761672705233,3.6480761672705233,0.42735552213850436,0.42735552213850436,0.6831527081895282,0.6831527081895282,0.6831527081895282,-0.25579718605102386,-0.25579718605102386,-0.25579718605102386,0.42735552213850436,4.075431689409028
2016-09-27,0.7283950617283951,3.658559390911457,3.115907307468162,4.799698204589555,3.658559390911457,3.658559390911457,0.3091338659868241,0.3091338659868241,0.589522123859095,0.589522123859095,0.589522123859095,-0.2803882578722709,-0.2803882578722709,-0.2803882578722709,0.3091338659868241,3.967693256898281
2016-09-28,0.7301587301587301,3.66904261455239,3.1670026293037314,4.757208614953292,3.6690426145523896,3.6690426145523896,0.28404689108007514,0.28404689108007514,0.5874350215020827,0.5874350215020827,0.5874350215020827,-0.3033881304220075,-0.3033881304220075,-0.3033881304220075,0.2840468910800752,3.953089505632465
2016-09-29,0.7319223985890653,3.6795258381933236,3.2917612535059355,4.784987877445718,3.6795258381933236,3.6795258381933236,0.34196771565460615,0.34196771565460615,0.6663531873123382,0.6663531873123382,0.6663531873123382,-0.32438547165773207,-0.32438547165773207,-0.32438547165773207,0.3419677156546061,4.02149355384793
2016-09-30,0.7336860670194003,3.690009061834257,3.020539031407722,4.534882001586492,3.690009061834257,3.690009061834257,0.09623804247275886,0.09623804247275886,0.43925974319474487,0.43925974319474487,0.43925974319474487,-0.3430217007219859,-0.3430217007219859,-0.3430217007219859,0.09623804247275897,3.7862471043070163
2016-10-03,0.7389770723104057,3.7214587331787703,3.2625197410108306,4.756939460219107,3.7214587331787703,3.7214587331787703,0.30095270199516255,0.30095270199516255,0.6831527081965905,0.6831527081965905,0.6831527081965905,-0.38220000620142797,-0.38220000620142797,-0.38220000620142797,0.3009527019951625,4.022411435173932
2016-10-04,0.7407407407407407,3.7319419569602745,3.1820715439500784,4.679792980140324,3.7319419569602745,3.7319419569602745,0.20029436924777122,0.20029436924777122,0.5895221238636164,0.5895221238636164,0.5895221238636164,-0.38922775461584486,-0.38922775461584486,-0.38922775461584486,0.2002943692477715,3.932236326208046
2016-10-05,0.7425044091710759,3.742425180741779,3.192444369305364,4.6725955157236925,3.7424251807417788,3.7424251807417788,0.19420410423742723,0.19420410423742723,0.5874350215091196,0.5874350215091196,0.5874350215091196,-0.39323091727169235,-0.39323091727169235,-0.39323091727169235,0.1942041042374273,3.9366292849792064
2016-10-06,0.7442680776014109,3.752908404523283,3.274801753456326,4.832587876079161,3.752908404523283,3.752908404523283,0.272013461167226,0.272013461167226,0.6663531873110132,0.6663531873110132,0.6663531873110132,-0.39433972614378715,-0.39433972614378715,-0.39433972614378715,0.2720134611672261,4.0249218656905095
2016-10-07,0.746031746031746,3.7633916283047877,3.0350190123796006,4.586253947328006,3.7633916283047877,3.7633916283047877,0.046487126465262346,0.046487126465262346,0.4392597431933523,0.4392597431933523,0.4392597431933523,-0.39277261672808994,-0.39277261672808994,-0.39277261672808994,0.046487126465262374,3.80987875477005
2016-10-10,0.7513227513227513,3.7948412996493013,3.3282075298932674,4.906261274288527,3.7948412996493013,3.7948412996493013,0.30775319474446433,0.30775319474446433,0.6831527081919635,0.6831527081919635,0.6831527081919635,-0.37539951344749917,-0.37539951344749917,-0.37539951344749917,0.30775319474446433,4.102594494393766
2016-10-11,0.7530864197530864,3.805324523430806,3.255391527248232,4.814724557258827,3.805324523430806,3.805324523430806,0.22267365100791262,0.22267365100791262,0.5895221238565675,0.5895221238565675,0.5895221238565675,-0.366848472848655,-0.366848472848655,-0.366848472848655,0.22267365100791253,4.027998174438719
2016-10-12,0.7548500881834215,3.8158077472123098,3.2229211770543214,4.8583027113111585,3.8158077472123098,3.8158077472123098,0.22965933610175404,0.22965933610175404,0.5874350215046088,0.5874350215046088,0.5874350215046088,-0.3577756854028548,-0.3577756854028548,-0.3577756854028548,0.22965933610175399,4.045467083314064
2016-10-13,0.7566137566137566,3.8262909709938144,3.354978554766735,4.936596235586373,3.8262909709938144,3.8262909709938144,0.31761104362520104,0.31761104362520104,0.6663531873096884,0.6663531873096884,0.6663531873096884,-0.34874214368448747,-0.34874214368448747,-0.34874214368448747,0.31761104362520093,4.143902014619015
2016-10-14,0.7583774250440917,3.8367741947664147,3.1028115123600193,4.735688021943983,3.8367741947664147,3.8367741947664147,0.09894223548501406,0.09894223548501406,0.43925974319195954,0.43925974319195954,0.43925974319195954,-0.34031750770694547,-0.34031750770694547,-0.34031750770694547,0.09894223548501407,3.935716430251429
2016-10-15,0.7601410934744268,3.847257418539015,-0.5313486748442884,0.9803211781778602,3.847257418539015,3.847257418539015,-3.629776737107098,-3.629776737107098,-3.2967131732672526,-3.2967131732672526,-3.2967131732672526,-0.33306356383984614,-0.33306356383984614,-0.33306356383984614,-3.6297767371070986,0.21748068143191635
2016-10-17,0.763668430335097,3.868223866084216,3.454696000986375,5.095145476646738,3.868223866084216,3.868223866084216,0.3589759011084577,0.3589759011084577,0.6831527081934062,0.6831527081934062,0.6831527081934062,-0.3241768070849485,-0.3241768070849485,-0.3241768070849485,0.35897590110845773,4.2271997671926735
2016-10-18,0.7654320987654321,3.8787070898568157,3.326255521317177,4.915377695360595,3.8787070898568157,3.8787070898568157,0.26603980962899115,0.26603980962899115,0.5895221238610889,0.5895221238610889,0.5895221238610889,-0.32348231423209783,-0.32348231423209783,-0.32348231423209783,0.2660398096289911,4.144746899485806
2016-10-19,0.7671957671957672,3.889190313629416,3.4008757186647025,4.927932834886383,3.889190313629416,3.889190313629416,0.26162859214901707,0.26162859214901707,0.5874350215069847,0.5874350215069847,0.5874350215069847,-0.3258064293579677,-0.3258064293579677,-0.3258064293579677,0.26162859214901696,4.150818905778433
2016-10-20,0.76895943562610225,3.899673537402016,3.482456614581588,5.042851048521667,3.899673537402016,3.899673537402016,0.3349128013465835,0.3349128013465835,0.6663531873083635,0.6663531873083635,0.6663531873083635,-0.33144038596178005,-0.33144038596178005,-0.33144038596178005,0.3349128013465834,4.234586338748599
2016-10-21,0.7707231040564374,3.9101567611746164,3.25551199774336,4.810533834076015,3.9101567611746164,3.9101567611746164,0.09867490849368951,0.09867490849368951,0.43925974319329436,0.43925974319329436,0.43925974319329436,-0.34058483469960477,-0.34058483469960477,-0.34058483469960477,0.0986749084936896,4.008831669668306
2016-10-22,0.7724867724867724,3.920639984947217,-0.4763789569028829,1.0688506626151155,3.920639984947217,3.920639984947217,-3.6500559371871026,-3.6500559371871026,-3.2967131732670065,-3.2967131732670065,-3.2967131732670065,-0.3533427639200963,-0.3533427639200963,-0.3533427639200963,-3.6500559371871026,0.27058404776011447
2016-10-24,0.7760141093474426,3.941606432492417,3.4991155238235097,5.008743887790429,3.941606432492417,3.941606432492417,0.29355303504323055,0.29355303504323055,0.6831527081948489,0.6831527081948489,0.6831527081948489,-0.3895996731516183,-0.3895996731516183,-0.3895996731516183,0.29355303504323055,4.235159467535648
2016-10-25,0.7777777777777778,3.9520896562650174,3.4097464397061628,4.919407746500337,3.9520896562650174,3.9520896562650174,0.17673008062260578,0.17673008062260578,0.5895221238586699,0.5895221238586699,0.5895221238586699,-0.41279204323606405,-0.41279204323606405,-0.41279204323606405,0.1767300806226058,4.128819736887623
2016-10-26,0.7795414462081128,3.962572880023308,3.3514062010206236,4.825739843374943,3.962572880023308,3.962572880023308,0.14844421333226593,0.14844421333226593,0.5874350215049096,0.5874350215049096,0.5874350215049096,-0.4389908081726437,-0.4389908081726437,-0.4389908081726437,0.14844421333226587,4.111017093355574
2016-10-27,0.781305114638448,3.9730561037816,3.384774381161812,4.916355654331315,3.9730561037816,3.9730561037816,0.1985485257060532,0.1985485257060532,0.6663531873127277,0.6663531873127277,0.6663531873127277,-0.46780466160667444,-0.46780466160667444,-0.46780466160667444,0.1985485257060533,4.171604629487653
2016-10-28,0.783068783068783,3.9835393275398907,3.1380570320034944,4.697026347715022,3.9835393275398907,3.9835393275398907,-0.05950285279703388,-0.05950285279703388,0.43925974319486977,0.43925974319486977,0.43925974319486977,-0.4987625959919037,-0.4987625959919037,-0.4987625959919037,-0.059502852797033934,3.9240364747428567
2016-10-31,0.7883597883597884,4.014988998814765,3.3253430093820606,4.865998573688402,4.014988998814765,4.014988998814765,0.0842795106661537,0.0842795106661537,0.6831527081962916,0.6831527081962916,0.6831527081962916,-0.5988731975301379,-0.5988731975301379,-0.5988731975301379,0.08427951066615369,4.099268509480918
2016-11-01,0.7901234567901234,4.025472222573056,3.214761816430933,4.791348552995801,4.025472222573056,4.025472222573056,-0.0430617025744967,-0.0430617025744967,0.589522123865502,0.589522123865502,0.589522123865502,-0.6325838264399984,-0.6325838264399984,-0.6325838264399984,-0.043061702574496485,3.982410519998559
2016-11-02,0.7918871252204586,4.035955446331347,3.2665980951330678,4.76299670629457,4.035955446331347,4.035955446331347,-0.07795671740394854,-0.07795671740394854,0.5874350215072854,0.5874350215072854,0.5874350215072854,-0.6653917389112338,-0.6653917389112338,-0.6653917389112338,-0.07795671740394838,3.9579987289273992
2016-11-03,0.7936507936507936,4.046438670089638,3.266729338391978,4.8097176067940595,4.046438670089638,4.046438670089638,-0.03031617499587998,-0.03031617499587998,0.6663531873168718,0.6663531873168718,0.6663531873168718,-0.6966693623127518,-0.6966693623127518,-0.6966693623127518,-0.03031617499588002,4.016122495093758
2016-11-04,0.7954144620811288,4.05692189384793,2.9739593766783323,4.518239923511657,4.05692189384793,4.05692189384793,-0.2865657173832703,-0.2865657173832703,0.439259743190509,0.439259743190509,0.439259743190509,-0.7258254605737792,-0.7258254605737792,-0.7258254605737792,-0.2865657173832702,3.77035617646466
2016-11-07,0.800705467372134,4.088371565122803,3.2038861744124985,4.6797913057165985,4.088371565122803,4.088371565122803,-0.11239772435426379,-0.11239772435426379,0.6831527081916644,0.6831527081916644,0.6831527081916644,-0.7955504325459284,-0.7955504325459284,-0.7955504325459284,-0.11239772435426398,3.975973840768539
2016-11-08,0.8024691358024691,4.098854788881095,3.122741476208137,4.663895281233022,4.098854788881095,4.098854788881095,-0.22208588896549183,-0.22208588896549183,0.5895221238561423,0.5895221238561423,0.5895221238561423,-0.8116080128216341,-0.8116080128216341,-0.8116080128216341,-0.22208588896549175,3.876768899915603
2016-11-09,0.8042328042328042,4.109338012913778,3.044013005585774,4.632545854862672,4.109338012913778,4.109338012913778,-0.23624545745251238,-0.23624545745251238,0.5874350215027745,0.5874350215027745,0.5874350215027745,-0.823680478955287,-0.823680478955287,-0.823680478955287,-0.23624545745251246,3.873092555461265
2016-11-10,0.8059964726631393,4.119821236946462,3.190762449353684,4.768310589083124,4.119821236946462,4.119821236946462,-0.16534086324308803,-0.16534086324308803,0.666353187310078,0.666353187310078,0.666353187310078,-0.8316940505531661,-0.8316940505531661,-0.8316940505531661,-0.16534086324308817,3.9544803737033742
2016-11-11,0.8077601410934744,4.130304460979145,2.9406547533292358,4.559894809431045,4.130304460979145,4.130304460979145,-0.39642894141198914,-0.39642894141198914,0.43925974318911637,0.43925974318911637,0.43925974318911637,-0.8356886846011055,-0.8356886846011055,-0.8356886846011055,-0.3964289414119891,3.7338755195671562
2016-11-14,0.8130511463844797,4.161754133077196,3.235394225779796,4.81681969249354,4.161754133077196,4.161754133077196,-0.14248344239068308,-0.14248344239068308,0.6831527081987268,0.6831527081987268,0.6831527081987268,-0.8256361505894098,-0.8256361505894098,-0.8256361505894098,-0.142483442390683,4.019270690686513
2016-11-15,0.8148148148148148,4.1722373571098785,3.1585126323738355,4.676959317191129,4.1722373571098785,4.1722373571098785,-0.22662941000621478,-0.22662941000621478,0.5895221238606639,0.5895221238606639,0.5895221238606639,-0.8161515338668787,-0.8161515338668787,-0.8161515338668787,-0.22662941000621473,3.945607947103664
2016-11-16,0.8165784832451499,4.182720581142562,3.171196677975851,4.753937201689804,4.182720581142562,4.182720581142562,-0.21699619130403547,-0.21699619130403547,0.587435021512037,0.587435021512037,0.587435021512037,-0.8044312128160724,-0.8044312128160724,-0.8044312128160724,-0.21699619130403547,3.9657243898385266
2016-11-17,0.818342151675485,4.193203805175245,3.312723153624498,4.864688787787145,4.193203805175245,4.193203805175245,-0.12472758897954533,-0.12472758897954533,0.6663531873144422,0.6663531873144422,0.6663531873144422,-0.7910807762939873,-0.7910807762939873,-0.7910807762939873,-0.12472758897954517,4.0684762161957
2016-11-18,0.8201058201058201,4.203687029207929,3.056172328433979,4.594338016874639,4.203687029207929,4.203687029207929,-0.3374941507475482,-0.3374941507475482,0.43925974319045114,0.43925974319045114,0.43925974319045114,-0.7767538939379994,-0.7767538939379994,-0.7767538939379994,-0.3374941507475483,3.8661928784603807
2016-11-19,0.8218694885361552,4.214170253240612,-0.6237787703751079,0.9349800981450954,4.214170253240612,4.214170253240612,-4.058846633034523,-4.058846633034523,-3.296713173266933,-3.296713173266933,-3.296713173266933,-0.7621334597675913,-0.7621334597675913,-0.7621334597675913,-4.058846633034524,0.15532362020608748
2016-11-21,0.8253968253968254,4.235136701305979,3.450956194433436,4.922270073578527,4.235136701305979,4.235136701305979,-0.05161689875105689,-0.05161689875105689,0.6831527081945501,0.6831527081945501,0.6831527081945501,-0.7347696069456069,-0.7347696069456069,-0.7347696069456069,-0.051616898751056794,4.1835198025549225
2016-11-22,0.8271604938271605,4.245619925783363,3.3214382771685074,4.874257692369607,4.245619925783363,4.245619925783363,-0.13383477297730736,-0.13383477297730736,0.5895221238582445,0.5895221238582445,0.5895221238582445,-0.723356896835552,-0.723356896835552,-0.723356896835552,-0.1338347729773075,4.111785152806056
2016-11-23,0.8289241622574955,4.2561031502607465,3.338729569947204,4.945295310906619,4.2561031502607465,4.2561031502607465,-0.12683704069985313,-0.12683704069985313,0.5874350215053009,0.5874350215053009,0.5874350215053009,-0.714272062205154,-0.714272062205154,-0.714272062205154,-0.12683704069985313,4.129266109560893
2016-11-25,0.8324514991181657,4.2770695992155146,3.246324635213613,4.838717808239426,4.2770695992155146,4.2770695992155146,-0.26585621258794545,-0.26585621258794545,0.43925974319202654,0.43925974319202654,0.43925974319202654,-0.7051159557799721,-0.7051159557799721,-0.7051159557799721,-0.26585621258794556,4.011213386627569
2016-11-28,0.8377425044091711,4.308519272647666,3.533575661571079,5.035996245568424,4.308519272647666,4.308519272647666,-0.03583408517307039,-0.03583408517307039,0.683152708189923,0.683152708189923,0.683152708189923,-0.7189867933629934,-0.7189867933629934,-0.7189867933629934,-0.03583408517307041,4.272685187474595
2016-11-29,0.8395061728395061,4.319002497125049,3.4451058690942418,4.983013145912491,4.319002497125049,4.319002497125049,-0.1420019839578591,-0.1420019839578591,0.5895221238604471,0.5895221238604471,0.5895221238604471,-0.7315241078183061,-0.7315241078183061,-0.7315241078183061,-0.142001983957859,4.17700051316719
2016-11-30,0.8412698412698413,4.329485721602432,3.392613763382351,4.91995520558184,4.329485721602432,4.329485721602432,-0.1604515510495796,-0.1604515510495796,0.5874350215076767,0.5874350215076767,0.5874350215076767,-0.7478865725572563,-0.7478865725572563,-0.7478865725572563,-0.16045155104957964,4.169034170552853
2016-12-01,0.8430335097001763,4.339968946079816,3.4250011660210604,5.007699165013588,4.339968946079816,4.339968946079816,-0.10145384355063772,-0.10145384355063772,0.6663531873117924,0.6663531873117924,0.6663531873117924,-0.7678070308624302,-0.7678070308624302,-0.7678070308624302,-0.1014538435506378,4.2385151025291785
2016-12-02,0.8447971781305115,4.3504521705572,3.2271480507035424,4.736383186146689,4.3504521705572,4.3504521705572,-0.3516395982765602,-0.3516395982765602,0.43925974318766586,0.43925974318766586,0.43925974318766586,-0.790899341464226,-0.790899341464226,-0.790899341464226,-0.35163959827656016,3.99881257228064
2016-12-05,0.8500881834215167,4.3819018439893505,3.4437989438434986,5.034711219609885,4.3819018439893505,4.3819018439893505,-0.1906272670636823,-0.1906272670636823,0.6831527081913656,0.6831527081913656,0.6831527081913656,-0.873779975255048,-0.873779975255048,-0.873779975255048,-0.19062726706368238,4.191274576925668
2016-12-06,0.8518518518518519,4.3923850684667345,3.345774209574314,4.8982611659853905,4.3923850684667345,4.3923850684667345,-0.31419003644389887,-0.31419003644389887,0.589522123858028,0.589522123858028,0.589522123858028,-0.9037121603019269,-0.9037121603019269,-0.9037121603019269,-0.31419003644389887,4.078195032022836
2016-12-07,0.8536155202821869,4.402868292947453,3.2784825320999897,4.841983074464106,4.402868292947453,4.402868292947453,-0.3461003872131757,-0.3461003872131757,0.5874350215031657,0.5874350215031657,0.5874350215031657,-0.9335354087163416,-0.9335354087163416,-0.9335354087163416,-0.3461003872131758,4.056767905734277
2016-12-08,0.855379188712522,4.413351517428171,3.340853781114322,4.905826618914644,4.413351517428171,4.413351517428171,-0.2960948212844197,-0.2960948212844197,0.6663531873104677,0.6663531873104677,0.6663531873104677,-0.9624480085948873,-0.9624480085948873,-0.9624480085948873,-0.29609482128441966,4.117256696143752
2016-12-09,0.8571428571428571,4.423834741908889,3.1423835799650734,4.620654181196928,4.423834741908889,4.423834741908889,-0.550389969554006,-0.550389969554006,0.43925974319469613,0.43925974319469613,0.43925974319469613,-0.989649712748702,-0.989649712748702,-0.989649712748702,-0.5503899695540058,3.8734447723548833
